point_id,domain,point_type,cover_class,doy_band,snow_free_doy,x_utm,y_utm
1118,CRBU,non_vegetated,bare,late,173.63284301757812,330178.5,4318730.5
1119,CRBU,non_vegetated,bare,late,175.25027465820312,318190.5,4315550.5
1120,CRBU,non_vegetated,bare,late,182.83285522460938,330040.5,4319417.5
1121,CRBU,non_vegetated,bare,late,176.22950744628906,321367.5,4306100.5
1122,CRBU,non_vegetated,bare,late,178.3536376953125,328945.5,4319231.5
1123,CRBU,non_vegetated,bare,late,157.74053955078125,327556.5,4299242.5
1124,CRBU,non_vegetated,bare,late,186.05191040039062,320017.5,4320830.5
1125,CRBU,non_vegetated,bare,late,158.87242126464844,320995.5,4319630.5
1126,CRBU,non_vegetated,bare,late,167.25624084472656,317089.5,4300052.5
1127,CRBU,non_vegetated,bare,late,181.59254455566406,332404.5,4315700.5
1128,CRBU,non_vegetated,bare,late,181.71401977539062,328933.5,4317398.5
1129,CRBU,non_vegetated,bare,late,186.7339324951172,330556.5,4319720.5
1130,CRBU,non_vegetated,bare,late,189.16812133789062,334609.5,4316555.5
1131,CRBU,non_vegetated,bare,late,186.52584838867188,322492.5,4319192.5
1132,CRBU,non_vegetated,bare,late,187.4016571044922,334117.5,4316078.5
1133,CRBU,non_vegetated,bare,late,183.0630645751953,317752.5,4316765.5
1134,CRBU,non_vegetated,bare,late,178.5645751953125,319642.5,4315625.5
1135,CRBU,non_vegetated,bare,late,165.06822204589844,322207.5,4324544.5
1136,CRBU,non_vegetated,bare,late,174.50267028808594,320239.5,4317932.5
1137,CRBU,non_vegetated,bare,late,173.73956298828125,335731.5,4315631.5
1138,CRBU,non_vegetated,bare,late,174.76177978515625,329872.5,4298291.5
1139,CRBU,non_vegetated,bare,late,176.8599090576172,332854.5,4315880.5
1140,CRBU,non_vegetated,bare,late,158.64894104003906,332311.5,4306787.5
1141,CRBU,non_vegetated,bare,late,186.37564086914062,320437.5,4321238.5
1142,CRBU,non_vegetated,bare,late,198.622314453125,318067.5,4318316.5
1143,CRBU,non_vegetated,bare,late,181.69956970214844,329749.5,4318295.5
1144,CRBU,non_vegetated,bare,late,168.1988525390625,331516.5,4305626.5
1145,CRBU,non_vegetated,bare,late,160.88259887695312,316480.5,4311296.5
1146,CRBU,non_vegetated,bare,late,175.54579162597656,317206.5,4309079.5
1147,CRBU,non_vegetated,bare,late,158.7490234375,336556.5,4314302.5
1148,CRBU,non_vegetated,bare,late,167.6683349609375,319624.5,4309247.5
1149,CRBU,non_vegetated,bare,late,185.6709442138672,331858.5,4314848.5
1150,CRBU,non_vegetated,bare,late,187.6534881591797,317158.5,4313696.5
1151,CRBU,non_vegetated,bare,late,171.58143615722656,332326.5,4317794.5
1152,CRBU,non_vegetated,bare,late,175.39183044433594,333961.5,4318436.5
1153,CRBU,non_vegetated,bare,late,185.32989501953125,316774.5,4309913.5
1154,CRBU,non_vegetated,bare,late,186.29136657714844,332551.5,4318073.5
1155,CRBU,non_vegetated,bare,late,187.06906127929688,327937.5,4322153.5
1156,CRBU,non_vegetated,bare,late,176.09226989746094,316180.5,4298525.5
1157,CRBU,non_vegetated,bare,late,170.07858276367188,318301.5,4315526.5
1158,CRBU,non_vegetated,bare,late,191.11390686035156,317857.5,4318310.5
1159,CRBU,non_vegetated,bare,late,183.52456665039062,329236.5,4317533.5
1160,CRBU,non_vegetated,bare,late,162.30796813964844,335452.5,4315355.5
1161,CRBU,non_vegetated,bare,late,180.47100830078125,322519.5,4306550.5
1162,CRBU,non_vegetated,bare,late,170.316650390625,319705.5,4313045.5
1163,CRBU,non_vegetated,bare,late,161.0360565185547,318844.5,4313756.5
1164,CRBU,non_vegetated,bare,late,162.6811981201172,328675.5,4317320.5
1165,CRBU,non_vegetated,bare,late,173.2472686767578,332716.5,4316777.5
1166,CRBU,non_vegetated,bare,late,172.84902954101562,328807.5,4317095.5
1167,CRBU,non_vegetated,bare,late,176.2259979248047,322393.5,4318103.5
1168,CRBU,non_vegetated,bare,late,159.70095825195312,336898.5,4314788.5
1169,CRBU,non_vegetated,bare,late,186.56651306152344,326995.5,4323185.5
1170,CRBU,non_vegetated,bare,late,185.42205810546875,316084.5,4307558.5
1171,CRBU,non_vegetated,bare,late,167.80172729492188,332494.5,4316399.5
1172,CRBU,non_vegetated,bare,late,168.56459045410156,320533.5,4323632.5
1173,CRBU,non_vegetated,bare,late,160.00338745117188,325891.5,4313495.5
1174,CRBU,non_vegetated,bare,late,177.25186157226562,319762.5,4307663.5
1175,CRBU,non_vegetated,bare,late,177.1241912841797,316969.5,4314020.5
1176,CRBU,non_vegetated,bare,late,191.72369384765625,318028.5,4317848.5
1177,CRBU,non_vegetated,bare,late,185.45460510253906,331603.5,4315019.5
1178,CRBU,non_vegetated,bare,late,185.22012329101562,329719.5,4318118.5
1179,CRBU,non_vegetated,bare,late,177.4259490966797,322858.5,4318130.5
1180,CRBU,non_vegetated,bare,late,187.40771484375,333007.5,4314962.5
1181,CRBU,non_vegetated,bare,late,172.1025848388672,330547.5,4317602.5
1182,CRBU,non_vegetated,bare,late,171.25413513183594,328603.5,4317323.5
1183,CRBU,non_vegetated,bare,late,159.461669921875,319597.5,4308596.5
1184,CRBU,non_vegetated,bare,late,188.12120056152344,319222.5,4318838.5
1185,CRBU,non_vegetated,bare,late,167.0296630859375,334384.5,4314293.5
1186,CRBU,non_vegetated,bare,late,194.95291137695312,317542.5,4321175.5
1187,CRBU,non_vegetated,bare,late,169.46868896484375,328678.5,4299392.5
1188,CRBU,non_vegetated,bare,late,163.4701690673828,332329.5,4316951.5
1189,CRBU,non_vegetated,bare,late,190.76715087890625,329149.5,4319651.5
1190,CRBU,non_vegetated,bare,late,192.59457397460938,319426.5,4320107.5
1191,CRBU,non_vegetated,bare,late,156.243896484375,325201.5,4319612.5
1192,CRBU,non_vegetated,bare,late,188.7455291748047,318256.5,4318754.5
1193,CRBU,non_vegetated,bare,late,176.8854522705078,316102.5,4299089.5
1194,CRBU,non_vegetated,bare,late,183.08995056152344,322468.5,4306658.5
1195,CRBU,non_vegetated,bare,late,172.33335876464844,337501.5,4316951.5
1196,CRBU,non_vegetated,bare,late,181.20848083496094,336250.5,4316660.5
1197,CRBU,non_vegetated,bare,late,162.5962677001953,332284.5,4317023.5
1198,CRBU,non_vegetated,bare,late,188.92770385742188,334174.5,4316594.5
1199,CRBU,non_vegetated,bare,late,168.68658447265625,336493.5,4315823.5
1200,CRBU,non_vegetated,bare,late,188.21401977539062,326251.5,4323896.5
1201,CRBU,non_vegetated,bare,late,166.87803649902344,329902.5,4318388.5
1202,CRBU,non_vegetated,bare,late,186.96719360351562,318052.5,4317572.5
1203,CRBU,non_vegetated,bare,late,175.2540283203125,323563.5,4323236.5
1204,CRBU,non_vegetated,bare,late,195.0420684814453,318460.5,4317548.5
1205,CRBU,non_vegetated,bare,late,158.55465698242188,321895.5,4306052.5
1206,CRBU,non_vegetated,bare,late,177.45651245117188,330148.5,4321667.5
1207,CRBU,non_vegetated,bare,late,162.0670623779297,322792.5,4300889.5
1208,CRBU,non_vegetated,bare,late,189.47726440429688,316315.5,4309598.5
1209,CRBU,non_vegetated,bare,late,177.408935546875,337390.5,4318931.5
1210,CRBU,non_vegetated,bare,late,176.3917999267578,330457.5,4319072.5
1211,CRBU,non_vegetated,bare,late,180.02767944335938,323224.5,4306322.5
1212,CRBU,non_vegetated,bare,late,181.05795288085938,337627.5,4317641.5
1213,CRBU,non_vegetated,bare,late,181.44850158691406,317371.5,4320878.5
1214,CRBU,non_vegetated,bare,late,187.03561401367188,318928.5,4319858.5
1215,CRBU,non_vegetated,bare,late,191.96229553222656,319183.5,4316927.5
1216,CRBU,non_vegetated,bare,late,189.2631378173828,318745.5,4317614.5
1217,CRBU,non_vegetated,bare,late,155.4363555908203,332239.5,4316939.5
1218,CRBU,non_vegetated,bare,late,194.96917724609375,318535.5,4320614.5
1219,CRBU,non_vegetated,bare,late,185.37498474121094,315280.5,4299569.5
1220,CRBU,non_vegetated,bare,late,180.1380615234375,332419.5,4316660.5
1221,CRBU,non_vegetated,bare,late,183.04197692871094,317407.5,4315880.5
1222,CRBU,non_vegetated,bare,late,192.3963623046875,325732.5,4314062.5
1223,CRBU,non_vegetated,bare,late,186.44215393066406,318970.5,4318847.5
1224,CRBU,non_vegetated,bare,late,190.48861694335938,318898.5,4318952.5
1225,CRBU,non_vegetated,bare,late,173.63121032714844,334246.5,4315610.5
1226,CRBU,non_vegetated,bare,late,175.72994995117188,319165.5,4318544.5
1227,CRBU,non_vegetated,bare,late,189.7321319580078,318172.5,4316174.5
1228,CRBU,non_vegetated,bare,late,168.39215087890625,331522.5,4305644.5
1229,CRBU,non_vegetated,bare,late,171.43899536132812,320476.5,4318301.5
1230,CRBU,non_vegetated,bare,late,169.89865112304688,332017.5,4316789.5
1231,CRBU,non_vegetated,bare,late,161.8647003173828,333697.5,4318298.5
1232,CRBU,non_vegetated,bare,late,172.7012481689453,331096.5,4318748.5
1233,CRBU,non_vegetated,bare,late,178.16355895996094,324661.5,4320548.5
1234,CRBU,non_vegetated,bare,late,191.55897521972656,333880.5,4318613.5
1235,CRBU,non_vegetated,bare,late,188.82916259765625,333550.5,4316360.5
1236,CRBU,non_vegetated,bare,late,170.63629150390625,336211.5,4313663.5
1237,CRBU,non_vegetated,bare,late,160.68734741210938,327691.5,4300169.5
1238,CRBU,non_vegetated,bare,late,189.4539337158203,334888.5,4317902.5
1239,CRBU,non_vegetated,bare,late,178.53736877441406,333946.5,4315727.5
1240,CRBU,non_vegetated,bare,late,199.99778747558594,316648.5,4322066.5
1241,CRBU,non_vegetated,bare,late,171.10838317871094,329218.5,4298792.5
1242,CRBU,non_vegetated,bare,late,177.66098022460938,316282.5,4298678.5
1243,CRBU,non_vegetated,bare,late,197.1386260986328,316711.5,4309139.5
1244,CRBU,non_vegetated,bare,late,165.5518035888672,330853.5,4318988.5
1245,CRBU,non_vegetated,bare,late,185.3174591064453,330691.5,4320266.5
1246,CRBU,non_vegetated,bare,late,193.36672973632812,316009.5,4308716.5
1247,CRBU,non_vegetated,bare,late,195.3040313720703,319306.5,4320164.5
1248,CRBU,non_vegetated,bare,late,175.06341552734375,336388.5,4315898.5
1249,CRBU,non_vegetated,bare,late,169.71653747558594,321904.5,4306127.5
1250,CRBU,non_vegetated,bare,late,170.9928436279297,330253.5,4319411.5
1251,CRBU,non_vegetated,bare,late,189.01121520996094,317905.5,4318274.5
1252,CRBU,non_vegetated,bare,late,179.74794006347656,334243.5,4318361.5
1253,CRBU,non_vegetated,bare,late,184.70289611816406,316987.5,4313300.5
1254,CRBU,non_vegetated,bare,late,184.17022705078125,333220.5,4316111.5
1255,CRBU,non_vegetated,bare,late,186.8594207763672,333271.5,4317038.5
1256,CRBU,non_vegetated,bare,late,170.6798553466797,329149.5,4317872.5
1257,CRBU,non_vegetated,bare,late,190.90689086914062,317854.5,4321910.5
1258,CRBU,non_vegetated,bare,late,166.08323669433594,333520.5,4318247.5
1259,CRBU,non_vegetated,bare,late,187.03372192382812,330637.5,4320218.5
1260,CRBU,non_vegetated,bare,late,179.6932830810547,331951.5,4317542.5
1261,CRBU,non_vegetated,bare,late,182.90713500976562,316012.5,4308080.5
1262,CRBU,non_vegetated,bare,late,203.1000213623047,318070.5,4318598.5
1263,CRBU,non_vegetated,bare,late,181.59315490722656,316528.5,4312052.5
1264,CRBU,non_vegetated,bare,late,174.9899139404297,337132.5,4315151.5
1265,CRBU,non_vegetated,bare,late,168.19778442382812,315520.5,4305719.5
1266,CRBU,non_vegetated,bare,late,176.02691650390625,323221.5,4316597.5
1267,CRBU,non_vegetated,bare,late,173.68203735351562,337600.5,4314872.5
1268,CRBU,non_vegetated,bare,late,179.0578155517578,321457.5,4306064.5
1269,CRBU,non_vegetated,bare,late,165.5199737548828,317965.5,4306781.5
1270,CRBU,non_vegetated,bare,late,187.12109375,317044.5,4322660.5
1271,CRBU,non_vegetated,bare,late,184.72189331054688,332665.5,4315730.5
1272,CRBU,non_vegetated,bare,late,176.86720275878906,335830.5,4316201.5
1273,CRBU,non_vegetated,bare,late,163.96588134765625,333607.5,4313942.5
1274,CRBU,non_vegetated,bare,late,169.18380737304688,324250.5,4300697.5
1275,CRBU,non_vegetated,bare,late,165.78732299804688,329959.5,4297841.5
1276,CRBU,non_vegetated,bare,late,173.06214904785156,333844.5,4316078.5
1277,CRBU,non_vegetated,bare,late,161.17933654785156,334807.5,4315304.5
1278,CRBU,non_vegetated,bare,late,156.18382263183594,330082.5,4298852.5
1279,CRBU,non_vegetated,bare,late,183.5178985595703,327325.5,4322480.5
1280,CRBU,non_vegetated,bare,late,183.41653442382812,333292.5,4317152.5
1281,CRBU,non_vegetated,bare,late,169.8350830078125,334471.5,4313975.5
1282,CRBU,non_vegetated,bare,late,172.21731567382812,319654.5,4318670.5
1283,CRBU,non_vegetated,bare,late,187.06625366210938,324625.5,4320698.5
1284,CRBU,non_vegetated,bare,late,171.59146118164062,330823.5,4317668.5
1285,CRBU,non_vegetated,bare,late,190.01101684570312,330229.5,4319819.5
1286,CRBU,non_vegetated,bare,late,162.26759338378906,323572.5,4300118.5
1287,CRBU,non_vegetated,bare,late,175.0869598388672,317968.5,4309778.5
1288,CRBU,non_vegetated,bare,late,175.65809631347656,322480.5,4305542.5
1289,CRBU,non_vegetated,bare,late,180.90521240234375,318022.5,4309472.5
1290,CRBU,non_vegetated,bare,late,197.98573303222656,330658.5,4320503.5
1291,CRBU,non_vegetated,bare,late,179.28623962402344,332137.5,4316132.5
1292,CRBU,non_vegetated,bare,late,169.27737426757812,330916.5,4315007.5
1293,CRBU,non_vegetated,bare,late,167.42478942871094,321889.5,4317092.5
1294,CRBU,non_vegetated,bare,late,191.12222290039062,319090.5,4319663.5
1295,CRBU,non_vegetated,bare,late,168.67398071289062,332719.5,4315496.5
1296,CRBU,non_vegetated,bare,late,184.08631896972656,334063.5,4318244.5
1297,CRBU,non_vegetated,bare,late,179.4541015625,325561.5,4314698.5
1298,CRBU,non_vegetated,bare,late,162.5826416015625,333007.5,4306109.5
1299,CRBU,non_vegetated,bare,late,183.15426635742188,333388.5,4317350.5
1300,CRBU,non_vegetated,bare,late,189.47900390625,317002.5,4321265.5
1301,CRBU,non_vegetated,bare,late,199.3388671875,318175.5,4317812.5
1302,CRBU,non_vegetated,bare,late,188.70840454101562,316573.5,4308866.5
1303,CRBU,non_vegetated,bare,late,163.5861358642578,334021.5,4315892.5
1304,CRBU,non_vegetated,bare,late,172.65687561035156,329005.5,4321790.5
1305,CRBU,non_vegetated,bare,late,157.61474609375,326626.5,4321928.5
1306,CRBU,non_vegetated,bare,late,184.9543914794922,317296.5,4313549.5
1307,CRBU,non_vegetated,bare,late,187.18780517578125,315439.5,4298948.5
1308,CRBU,non_vegetated,bare,late,163.15277099609375,322792.5,4323056.5
1309,CRBU,non_vegetated,bare,late,184.7186737060547,320413.5,4318394.5
1310,CRBU,non_vegetated,bare,late,175.17860412597656,326767.5,4323020.5
1311,CRBU,non_vegetated,bare,late,186.4530487060547,330148.5,4318340.5
1312,CRBU,non_vegetated,bare,late,166.3718719482422,322651.5,4317929.5
1313,CRBU,non_vegetated,bare,late,170.0615692138672,319507.5,4318406.5
1314,CRBU,non_vegetated,bare,late,176.99591064453125,322714.5,4318646.5
1315,CRBU,non_vegetated,bare,late,163.62033081054688,317221.5,4299758.5
1316,CRBU,non_vegetated,bare,late,195.64859008789062,317743.5,4317983.5
1317,CRBU,non_vegetated,bare,late,189.1951141357422,334783.5,4316240.5
1318,CRBU,non_vegetated,bare,late,177.7589874267578,316324.5,4309697.5
1319,CRBU,non_vegetated,bare,late,185.41481018066406,326971.5,4323260.5
1320,CRBU,non_vegetated,bare,late,180.19708251953125,336352.5,4315766.5
1321,CRBU,non_vegetated,bare,late,158.1383056640625,328498.5,4316600.5
1322,CRBU,non_vegetated,bare,late,197.1580352783203,319051.5,4320251.5
1323,CRBU,non_vegetated,bare,late,163.95623779296875,318850.5,4315475.5
1324,CRBU,non_vegetated,bare,late,188.85964965820312,318133.5,4321916.5
1325,CRBU,non_vegetated,bare,late,180.07972717285156,336838.5,4316264.5
1326,CRBU,non_vegetated,bare,late,176.92752075195312,323002.5,4316747.5
1327,CRBU,non_vegetated,bare,late,194.96917724609375,318541.5,4320596.5
1328,CRBU,non_vegetated,bare,late,177.31126403808594,316612.5,4307987.5
1329,CRBU,non_vegetated,bare,late,168.6754608154297,329740.5,4317866.5
1330,CRBU,non_vegetated,bare,late,178.45223999023438,319183.5,4316018.5
1331,CRBU,non_vegetated,bare,late,186.16465759277344,318790.5,4319906.5
1332,CRBU,non_vegetated,bare,late,159.94017028808594,328312.5,4319012.5
1333,CRBU,non_vegetated,bare,late,172.64100646972656,317137.5,4314029.5
1334,CRBU,non_vegetated,bare,late,194.03536987304688,318490.5,4317560.5
1335,CRBU,non_vegetated,bare,late,184.27987670898438,334651.5,4318100.5
1336,CRBU,non_vegetated,bare,late,184.77879333496094,317650.5,4316681.5
1337,CRBU,non_vegetated,bare,late,186.86587524414062,322354.5,4325024.5
1338,CRBU,non_vegetated,bare,late,176.8788299560547,323182.5,4301858.5
1339,CRBU,non_vegetated,bare,late,174.36854553222656,330679.5,4318658.5
1340,CRBU,non_vegetated,bare,late,171.9498748779297,319870.5,4318226.5
1341,CRBU,non_vegetated,bare,late,185.75970458984375,319522.5,4318787.5
1342,CRBU,non_vegetated,bare,late,188.3634490966797,329935.5,4320053.5
1343,CRBU,non_vegetated,bare,late,194.9288330078125,316693.5,4309139.5
1344,CRBU,non_vegetated,bare,late,194.02952575683594,336838.5,4315286.5
1345,CRBU,non_vegetated,bare,late,192.68667602539062,317899.5,4317353.5
1346,CRBU,non_vegetated,bare,late,183.95326232910156,318517.5,4319396.5
1347,CRBU,non_vegetated,bare,late,168.46755981445312,323140.5,4306640.5
1348,CRBU,non_vegetated,bare,late,159.4925079345703,323353.5,4320218.5
1349,CRBU,non_vegetated,bare,late,176.5879669189453,323602.5,4300976.5
1350,CRBU,non_vegetated,bare,late,176.65748596191406,317779.5,4320779.5
1351,CRBU,non_vegetated,bare,late,189.21151733398438,316291.5,4310267.5
1352,CRBU,non_vegetated,bare,late,169.9558563232422,334189.5,4315682.5
1353,CRBU,non_vegetated,bare,late,184.23892211914062,330217.5,4317758.5
1354,CRBU,non_vegetated,bare,late,169.6600799560547,329050.5,4317722.5
1355,CRBU,non_vegetated,bare,late,196.93963623046875,329305.5,4319285.5
1356,CRBU,non_vegetated,bare,late,176.7910919189453,329593.5,4320779.5
1357,CRBU,non_vegetated,bare,late,184.77098083496094,319030.5,4319522.5
1358,CRBU,non_vegetated,bare,late,168.36021423339844,330595.5,4315061.5
1359,CRBU,non_vegetated,bare,late,177.52882385253906,336379.5,4316405.5
1360,CRBU,non_vegetated,bare,late,178.3461151123047,315973.5,4308482.5
1361,CRBU,non_vegetated,bare,late,165.9475555419922,331003.5,4318547.5
1362,CRBU,non_vegetated,bare,late,176.87167358398438,332320.5,4317668.5
1363,CRBU,non_vegetated,bare,late,168.08154296875,328699.5,4317233.5
1364,CRBU,non_vegetated,bare,late,178.3372039794922,334825.5,4315136.5
1365,CRBU,non_vegetated,bare,late,176.04507446289062,326371.5,4314344.5
1366,CRBU,non_vegetated,bare,late,169.36825561523438,323197.5,4318070.5
1367,CRBU,non_vegetated,bare,late,186.70274353027344,329974.5,4320572.5
1368,CRBU,non_vegetated,bare,late,170.54669189453125,330877.5,4317776.5
1369,CRBU,non_vegetated,bare,late,165.5858154296875,319417.5,4322543.5
1370,CRBU,non_vegetated,bare,late,188.2310028076172,335347.5,4317761.5
1371,CRBU,non_vegetated,bare,late,178.84750366210938,318967.5,4319288.5
1372,CRBU,non_vegetated,bare,late,185.09193420410156,330718.5,4320350.5
1373,CRBU,non_vegetated,bare,late,176.65884399414062,332593.5,4317260.5
1374,CRBU,non_vegetated,bare,late,162.95594787597656,328606.5,4298345.5
1375,CRBU,non_vegetated,bare,late,184.12527465820312,319171.5,4320761.5
1376,CRBU,non_vegetated,bare,late,162.05624389648438,315766.5,4298870.5
1377,CRBU,non_vegetated,bare,late,171.00205993652344,328132.5,4298909.5
1378,CRBU,non_vegetated,bare,late,178.42918395996094,319831.5,4319720.5
1379,CRBU,non_vegetated,bare,late,183.46157836914062,323260.5,4318991.5
1380,CRBU,non_vegetated,bare,late,194.41363525390625,316552.5,4321433.5
1381,CRBU,non_vegetated,bare,late,187.14401245117188,332719.5,4315715.5
1382,CRBU,non_vegetated,bare,late,178.4479217529297,332389.5,4316729.5
1383,CRBU,non_vegetated,bare,late,174.2681427001953,337348.5,4318706.5
1384,CRBU,non_vegetated,bare,late,172.90513610839844,319120.5,4312061.5
1385,CRBU,non_vegetated,bare,late,174.42727661132812,322597.5,4300841.5
1386,CRBU,non_vegetated,bare,late,187.73902893066406,329461.5,4319705.5
1387,CRBU,non_vegetated,bare,late,177.66490173339844,332311.5,4315253.5
1388,CRBU,non_vegetated,bare,late,177.08670043945312,334513.5,4316051.5
1389,CRBU,non_vegetated,bare,late,155.19082641601562,316447.5,4297673.5
1390,CRBU,non_vegetated,bare,late,182.40625,334837.5,4317299.5
1391,CRBU,non_vegetated,bare,late,177.84762573242188,332314.5,4316720.5
1392,CRBU,non_vegetated,bare,late,189.7296600341797,320803.5,4321292.5
1393,CRBU,non_vegetated,bare,late,192.7366485595703,336706.5,4317533.5
1394,CRBU,non_vegetated,bare,late,184.11175537109375,330478.5,4318934.5
1395,CRBU,non_vegetated,bare,late,179.8614501953125,330421.5,4320272.5
1396,CRBU,non_vegetated,bare,late,176.6363067626953,319879.5,4322150.5
1397,CRBU,non_vegetated,bare,late,192.418701171875,337393.5,4319342.5
1398,CRBU,non_vegetated,bare,late,175.0315704345703,336874.5,4315766.5
1399,CRBU,non_vegetated,bare,late,176.26998901367188,337681.5,4319414.5
1400,CRBU,non_vegetated,bare,late,177.16476440429688,332416.5,4317260.5
1401,CRBU,non_vegetated,bare,late,187.91400146484375,325855.5,4324124.5
1402,CRBU,non_vegetated,bare,late,169.7342071533203,334759.5,4314980.5
1403,CRBU,non_vegetated,bare,late,156.06993103027344,328150.5,4298639.5
1404,CRBU,non_vegetated,bare,late,199.4597930908203,318433.5,4318784.5
1405,CRBU,non_vegetated,bare,late,157.5345916748047,333358.5,4313573.5
1406,CRBU,non_vegetated,bare,late,156.8392791748047,324700.5,4320236.5
1407,CRBU,non_vegetated,bare,late,192.5155792236328,316126.5,4308641.5
1408,CRBU,non_vegetated,bare,late,194.71376037597656,329110.5,4321919.5
1409,CRBU,non_vegetated,bare,late,172.35653686523438,318118.5,4315475.5
1410,CRBU,non_vegetated,bare,late,172.23211669921875,329542.5,4319168.5
1411,CRBU,non_vegetated,bare,late,157.2989959716797,322243.5,4297124.5
1412,CRBU,non_vegetated,bare,late,190.9251708984375,333412.5,4318967.5
1413,CRBU,non_vegetated,bare,late,178.44125366210938,325633.5,4320560.5
1414,CRBU,non_vegetated,bare,late,194.4757843017578,317605.5,4321778.5
1415,CRBU,non_vegetated,bare,late,170.27447509765625,321259.5,4305959.5
1416,CRBU,non_vegetated,bare,late,195.3152313232422,316840.5,4321577.5
1417,CRBU,non_vegetated,bare,late,169.55438232421875,329680.5,4297991.5
1418,CRBU,non_vegetated,bare,late,172.1316375732422,319309.5,4322801.5
1419,CRBU,non_vegetated,bare,late,182.85064697265625,337417.5,4318892.5
1420,CRBU,non_vegetated,bare,late,172.20376586914062,333529.5,4316039.5
1421,CRBU,non_vegetated,bare,late,160.6322479248047,325456.5,4314299.5
1422,CRBU,non_vegetated,bare,late,171.25088500976562,332956.5,4315688.5
1423,CRBU,non_vegetated,bare,late,170.9581756591797,326848.5,4323149.5
1424,CRBU,non_vegetated,bare,late,189.33529663085938,316774.5,4322051.5
1425,CRBU,non_vegetated,bare,late,178.10838317871094,333448.5,4315091.5
1426,CRBU,non_vegetated,bare,late,193.14688110351562,318724.5,4317506.5
1427,CRBU,non_vegetated,bare,late,162.3570098876953,318709.5,4314431.5
1428,CRBU,non_vegetated,bare,late,181.65670776367188,329518.5,4318262.5
1429,CRBU,non_vegetated,bare,late,165.84744262695312,322069.5,4317152.5
1430,CRBU,non_vegetated,bare,late,195.3236083984375,318298.5,4318625.5
1431,CRBU,non_vegetated,bare,late,159.5192413330078,324595.5,4324706.5
1432,CRBU,non_vegetated,bare,late,170.07044982910156,322393.5,4318277.5
1433,CRBU,non_vegetated,bare,late,193.9016571044922,318712.5,4320503.5
1434,CRBU,non_vegetated,bare,late,166.7506561279297,317083.5,4299884.5
1435,CRBU,non_vegetated,bare,late,192.9695281982422,316393.5,4309436.5
1436,CRBU,non_vegetated,bare,late,170.0472869873047,328750.5,4298294.5
1437,CRBU,non_vegetated,bare,late,192.46864318847656,323215.5,4318832.5
1438,CRBU,non_vegetated,bare,late,200.6367950439453,316780.5,4321466.5
1439,CRBU,non_vegetated,bare,late,183.17398071289062,318652.5,4321286.5
1440,CRBU,non_vegetated,bare,late,190.3197479248047,327217.5,4322807.5
1441,CRBU,non_vegetated,bare,late,179.3719024658203,329035.5,4298768.5
1442,CRBU,non_vegetated,bare,late,160.9776611328125,323833.5,4299806.5
1443,CRBU,non_vegetated,bare,late,172.5253448486328,333172.5,4315550.5
1444,CRBU,non_vegetated,bare,late,189.83006286621094,329467.5,4319282.5
1445,CRBU,non_vegetated,bare,late,190.8861083984375,328927.5,4319855.5
1446,CRBU,non_vegetated,bare,late,163.80982971191406,316213.5,4310186.5
1447,CRBU,non_vegetated,bare,late,165.39675903320312,331207.5,4315676.5
1448,CRBU,non_vegetated,bare,late,166.7579345703125,330211.5,4298342.5
1449,CRBU,non_vegetated,bare,late,175.32135009765625,329110.5,4298645.5
1450,CRBU,non_vegetated,bare,late,180.83729553222656,330277.5,4318121.5
1451,CRBU,non_vegetated,bare,late,181.64703369140625,322306.5,4317986.5
1452,CRBU,non_vegetated,bare,late,183.16207885742188,336835.5,4317032.5
1453,CRBU,non_vegetated,bare,late,161.71734619140625,329920.5,4320275.5
1454,CRBU,non_vegetated,bare,late,178.4935760498047,329032.5,4298501.5
1455,CRBU,non_vegetated,bare,late,189.0695037841797,334732.5,4318460.5
1456,CRBU,non_vegetated,bare,late,189.90573120117188,319306.5,4319894.5
1457,CRBU,non_vegetated,bare,late,185.4137725830078,322411.5,4306601.5
1458,CRBU,non_vegetated,bare,late,172.77996826171875,318373.5,4315334.5
1459,CRBU,non_vegetated,bare,late,190.95230102539062,319960.5,4318883.5
1460,CRBU,non_vegetated,bare,late,194.09568786621094,317668.5,4317782.5
1461,CRBU,non_vegetated,bare,late,162.44647216796875,329893.5,4318988.5
1462,CRBU,non_vegetated,bare,late,169.540771484375,328633.5,4298315.5
1463,CRBU,non_vegetated,bare,late,184.23143005371094,317935.5,4309556.5
1464,CRBU,non_vegetated,bare,late,185.41275024414062,337564.5,4317938.5
1465,CRBU,non_vegetated,bare,late,173.07669067382812,334414.5,4317644.5
1466,CRBU,non_vegetated,bare,late,174.8260040283203,334207.5,4318490.5
1467,CRBU,non_vegetated,bare,late,176.13633728027344,318331.5,4320398.5
1468,CRBU,non_vegetated,bare,late,175.05514526367188,330919.5,4319924.5
1469,CRBU,non_vegetated,bare,late,174.71678161621094,330871.5,4317923.5
1470,CRBU,non_vegetated,bare,late,168.03793334960938,331930.5,4316762.5
1471,CRBU,non_vegetated,bare,late,189.7860565185547,318565.5,4321439.5
1472,CRBU,non_vegetated,bare,late,188.2573699951172,316216.5,4308653.5
1473,CRBU,non_vegetated,bare,late,191.150634765625,333145.5,4316849.5
1474,CRBU,non_vegetated,bare,late,180.82827758789062,330967.5,4319756.5
1475,CRBU,non_vegetated,bare,late,187.0475616455078,318352.5,4318547.5
